miRNA name	pos:mut	trimmed_NGN2_nc-DMSO_rep3-2_SRR22127395	trimmed_NGN2_Rifaximin_SRR22128590	trimmed_NGN2_Amonafide_SRR22128500	trimmed_NGN2_RG108_SRR22127294	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727	trimmed_NGN2_nc-DMSO_rep3-1_SRR22127396	trimmed_NGN2_AG-14361_SRR22127920	trimmed_NGN2_Raltitrexed_SRR22128614	trimmed_NGN2_nc-DMSO_rep3-4_SRR22127393	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730	trimmed_NGN2_Allopurinol_Sodium_SRR22127951	trimmed_NGN2_nc-DMSO_rep3-6_SRR22127391	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731	trimmed_NGN2_Allopurinol_SRR22127622	trimmed_NGN2_nc-DMSO_rep3-3_SRR22127394	trimmed_NGN2_Rifampin_SRR22127589	trimmed_NGN2_Azaguanine-8_SRR22128107	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728	trimmed_NGN2_nc-DMSO_rep3-7_SRR22128066	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732	trimmed_NGN2_Temozolomide_SRR22127488	trimmed_NGN2_Rifapentine_SRR22127583	trimmed_NGN2_Oxaliplatin_SRR22127814	trimmed_NGN2_Azacitidine_SRR22127969	trimmed_NGN2_Altretamine_SRR22128485	trimmed_NGN2_Adenine_HCl_SRR22127291	trimmed_NGN2_nc-DMSO_rep3-8_SRR22128065	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729	trimmed_NGN2_nc-DMSO_rep3-5_SRR22127392	trimmed_NGN2_nc-DMSO_rep3-2_SRR22127395 (PM+1MM+2MM)	trimmed_NGN2_Rifaximin_SRR22128590 (PM+1MM+2MM)	trimmed_NGN2_Amonafide_SRR22128500 (PM+1MM+2MM)	trimmed_NGN2_RG108_SRR22127294 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-1_SRR22127396 (PM+1MM+2MM)	trimmed_NGN2_AG-14361_SRR22127920 (PM+1MM+2MM)	trimmed_NGN2_Raltitrexed_SRR22128614 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-4_SRR22127393 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730 (PM+1MM+2MM)	trimmed_NGN2_Allopurinol_Sodium_SRR22127951 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-6_SRR22127391 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731 (PM+1MM+2MM)	trimmed_NGN2_Allopurinol_SRR22127622 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-3_SRR22127394 (PM+1MM+2MM)	trimmed_NGN2_Rifampin_SRR22127589 (PM+1MM+2MM)	trimmed_NGN2_Azaguanine-8_SRR22128107 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-7_SRR22128066 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732 (PM+1MM+2MM)	trimmed_NGN2_Temozolomide_SRR22127488 (PM+1MM+2MM)	trimmed_NGN2_Rifapentine_SRR22127583 (PM+1MM+2MM)	trimmed_NGN2_Oxaliplatin_SRR22127814 (PM+1MM+2MM)	trimmed_NGN2_Azacitidine_SRR22127969 (PM+1MM+2MM)	trimmed_NGN2_Altretamine_SRR22128485 (PM+1MM+2MM)	trimmed_NGN2_Adenine_HCl_SRR22127291 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-8_SRR22128065 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-5_SRR22127392 (PM+1MM+2MM)
hsa-miR-335-5p	17:AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	16.0	226.0	19.0	1142.0	13.0	4.0	302.0	1188.0	8.0	2.0	48.0	27.0	3.0	565.0	6.0	270.0	0.0	9.0	46.0	1.0	387.0	396.0	309.0	718.0	259.0	746.0	91.0	9.0	29.0
hsa-miR-335-5p	22:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	226.0	19.0	1142.0	13.0	4.0	302.0	1188.0	8.0	2.0	48.0	27.0	3.0	565.0	6.0	270.0	0.0	9.0	46.0	1.0	387.0	396.0	309.0	718.0	259.0	746.0	91.0	9.0	29.0
hsa-miR-335-5p	23:TA	0.0	5.0	3.0	24.0	1.0	0.0	10.0	44.0	0.0	0.0	1.0	3.0	0.0	15.0	0.0	8.0	0.0	0.0	1.0	0.0	5.0	9.0	9.0	39.0	8.0	34.0	0.0	1.0	0.0	16.0	226.0	19.0	1142.0	13.0	4.0	302.0	1188.0	8.0	2.0	48.0	27.0	3.0	565.0	6.0	270.0	0.0	9.0	46.0	1.0	387.0	396.0	309.0	718.0	259.0	746.0	91.0	9.0	29.0
hsa-miR-335-5p	23:TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	16.0	226.0	19.0	1142.0	13.0	4.0	302.0	1188.0	8.0	2.0	48.0	27.0	3.0	565.0	6.0	270.0	0.0	9.0	46.0	1.0	387.0	396.0	309.0	718.0	259.0	746.0	91.0	9.0	29.0
hsa-miR-335-5p	23:TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	226.0	19.0	1142.0	13.0	4.0	302.0	1188.0	8.0	2.0	48.0	27.0	3.0	565.0	6.0	270.0	0.0	9.0	46.0	1.0	387.0	396.0	309.0	718.0	259.0	746.0	91.0	9.0	29.0
hsa-miR-335-5p	5:GA,23:TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	226.0	19.0	1142.0	13.0	4.0	302.0	1188.0	8.0	2.0	48.0	27.0	3.0	565.0	6.0	270.0	0.0	9.0	46.0	1.0	387.0	396.0	309.0	718.0	259.0	746.0	91.0	9.0	29.0
hsa-miR-335-5p	22:GA,23:TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	226.0	19.0	1142.0	13.0	4.0	302.0	1188.0	8.0	2.0	48.0	27.0	3.0	565.0	6.0	270.0	0.0	9.0	46.0	1.0	387.0	396.0	309.0	718.0	259.0	746.0	91.0	9.0	29.0
hsa-miR-335-5p	22:GT,23:TG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	16.0	226.0	19.0	1142.0	13.0	4.0	302.0	1188.0	8.0	2.0	48.0	27.0	3.0	565.0	6.0	270.0	0.0	9.0	46.0	1.0	387.0	396.0	309.0	718.0	259.0	746.0	91.0	9.0	29.0
hsa-miR-337-5p	PM	0.0	1.0	1.0	2.0	1.0	0.0	12.0	24.0	0.0	2.0	2.0	1.0	0.0	5.0	0.0	11.0	0.0	0.0	0.0	0.0	12.0	3.0	22.0	6.0	13.0	8.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	1.0	0.0	13.0	24.0	0.0	2.0	2.0	1.0	0.0	6.0	0.0	11.0	0.0	0.0	0.0	0.0	16.0	4.0	22.0	7.0	13.0	9.0	0.0	0.0	1.0
hsa-miR-337-5p	10:CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	13.0	24.0	0.0	2.0	2.0	1.0	0.0	6.0	0.0	11.0	0.0	0.0	0.0	0.0	16.0	4.0	22.0	7.0	13.0	9.0	0.0	0.0	1.0
hsa-miR-337-5p	21:TA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	13.0	24.0	0.0	2.0	2.0	1.0	0.0	6.0	0.0	11.0	0.0	0.0	0.0	0.0	16.0	4.0	22.0	7.0	13.0	9.0	0.0	0.0	1.0
hsa-miR-337-5p	20:TA,21:TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	13.0	24.0	0.0	2.0	2.0	1.0	0.0	6.0	0.0	11.0	0.0	0.0	0.0	0.0	16.0	4.0	22.0	7.0	13.0	9.0	0.0	0.0	1.0
hsa-miR-338-3p	PM	0.0	1.0	1.0	2.0	0.0	0.0	1.0	13.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	1.0	6.0	7.0	6.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	13.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	4.0	1.0	6.0	7.0	6.0	1.0	1.0	0.0	1.0
hsa-miR-338-3p	10:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	13.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	4.0	1.0	6.0	7.0	6.0	1.0	1.0	0.0	1.0
hsa-miR-338-5p	PM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-338-5p	22:GA	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-338-5p	22:GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-339-3p	PM	0.0	4.0	3.0	5.0	0.0	0.0	4.0	76.0	0.0	0.0	2.0	2.0	0.0	3.0	1.0	12.0	0.0	0.0	1.0	0.0	6.0	9.0	12.0	8.0	4.0	8.0	2.0	0.0	2.0	0.0	4.0	4.0	6.0	0.0	0.0	4.0	81.0	0.0	0.0	2.0	2.0	0.0	3.0	2.0	14.0	0.0	0.0	1.0	0.0	8.0	9.0	15.0	12.0	5.0	11.0	2.0	0.0	2.0
hsa-miR-339-3p	23:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	6.0	0.0	0.0	4.0	81.0	0.0	0.0	2.0	2.0	0.0	3.0	2.0	14.0	0.0	0.0	1.0	0.0	8.0	9.0	15.0	12.0	5.0	11.0	2.0	0.0	2.0
hsa-miR-339-3p	23:GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	4.0	6.0	0.0	0.0	4.0	81.0	0.0	0.0	2.0	2.0	0.0	3.0	2.0	14.0	0.0	0.0	1.0	0.0	8.0	9.0	15.0	12.0	5.0	11.0	2.0	0.0	2.0
hsa-miR-339-3p	23:GT	0.0	0.0	1.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	4.0	1.0	2.0	0.0	0.0	0.0	0.0	4.0	4.0	6.0	0.0	0.0	4.0	81.0	0.0	0.0	2.0	2.0	0.0	3.0	2.0	14.0	0.0	0.0	1.0	0.0	8.0	9.0	15.0	12.0	5.0	11.0	2.0	0.0	2.0
hsa-miR-339-5p	PM	0.0	2.0	1.0	14.0	1.0	1.0	1.0	34.0	0.0	0.0	2.0	1.0	0.0	9.0	1.0	4.0	0.0	0.0	1.0	0.0	7.0	3.0	16.0	5.0	6.0	4.0	8.0	1.0	0.0	0.0	2.0	1.0	14.0	1.0	1.0	1.0	34.0	0.0	0.0	2.0	1.0	0.0	9.0	1.0	4.0	0.0	0.0	1.0	0.0	8.0	3.0	16.0	5.0	8.0	4.0	8.0	1.0	0.0
hsa-miR-339-5p	6:GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	14.0	1.0	1.0	1.0	34.0	0.0	0.0	2.0	1.0	0.0	9.0	1.0	4.0	0.0	0.0	1.0	0.0	8.0	3.0	16.0	5.0	8.0	4.0	8.0	1.0	0.0
hsa-miR-339-5p	23:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	14.0	1.0	1.0	1.0	34.0	0.0	0.0	2.0	1.0	0.0	9.0	1.0	4.0	0.0	0.0	1.0	0.0	8.0	3.0	16.0	5.0	8.0	4.0	8.0	1.0	0.0
hsa-miR-33a-3p	22:CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	2.0	0.0	0.0	0.0
hsa-miR-33a-3p	22:CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	2.0	0.0	0.0	0.0
hsa-miR-33a-3p	22:CT	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	2.0	0.0	0.0	0.0
hsa-miR-33a-5p	PM	1.0	6.0	2.0	4.0	0.0	0.0	15.0	45.0	1.0	0.0	7.0	0.0	0.0	3.0	1.0	19.0	0.0	0.0	0.0	0.0	25.0	9.0	22.0	5.0	27.0	8.0	1.0	0.0	0.0	1.0	6.0	2.0	4.0	0.0	0.0	15.0	45.0	1.0	0.0	7.0	0.0	0.0	3.0	1.0	19.0	0.0	0.0	0.0	0.0	26.0	10.0	22.0	5.0	27.0	8.0	1.0	0.0	0.0
hsa-miR-33a-5p	21:AC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	2.0	4.0	0.0	0.0	15.0	45.0	1.0	0.0	7.0	0.0	0.0	3.0	1.0	19.0	0.0	0.0	0.0	0.0	26.0	10.0	22.0	5.0	27.0	8.0	1.0	0.0	0.0
hsa-miR-33a-5p	21:AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	2.0	4.0	0.0	0.0	15.0	45.0	1.0	0.0	7.0	0.0	0.0	3.0	1.0	19.0	0.0	0.0	0.0	0.0	26.0	10.0	22.0	5.0	27.0	8.0	1.0	0.0	0.0
hsa-miR-33b-3p	22:CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-33b-5p	PM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-33b-5p	9:CT,10:TA	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-340-3p	PM	0.0	8.0	1.0	8.0	1.0	0.0	2.0	111.0	0.0	0.0	8.0	4.0	0.0	7.0	0.0	18.0	0.0	1.0	0.0	0.0	8.0	15.0	8.0	18.0	14.0	10.0	2.0	1.0	0.0	0.0	8.0	1.0	8.0	1.0	0.0	2.0	112.0	0.0	0.0	8.0	4.0	0.0	7.0	0.0	18.0	0.0	1.0	0.0	0.0	8.0	15.0	8.0	18.0	14.0	10.0	2.0	1.0	0.0
hsa-miR-340-3p	13:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	8.0	1.0	0.0	2.0	112.0	0.0	0.0	8.0	4.0	0.0	7.0	0.0	18.0	0.0	1.0	0.0	0.0	8.0	15.0	8.0	18.0	14.0	10.0	2.0	1.0	0.0
hsa-miR-340-5p	PM	1.0	61.0	2.0	67.0	4.0	1.0	99.0	319.0	2.0	1.0	25.0	10.0	0.0	44.0	2.0	60.0	0.0	2.0	9.0	2.0	51.0	121.0	35.0	56.0	38.0	43.0	14.0	4.0	4.0	1.0	61.0	2.0	67.0	4.0	1.0	100.0	329.0	2.0	1.0	26.0	10.0	0.0	45.0	2.0	62.0	0.0	3.0	9.0	2.0	53.0	123.0	36.0	60.0	44.0	44.0	14.0	4.0	5.0
hsa-miR-340-5p	7:AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	61.0	2.0	67.0	4.0	1.0	100.0	329.0	2.0	1.0	26.0	10.0	0.0	45.0	2.0	62.0	0.0	3.0	9.0	2.0	53.0	123.0	36.0	60.0	44.0	44.0	14.0	4.0	5.0
hsa-miR-340-5p	9:CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	61.0	2.0	67.0	4.0	1.0	100.0	329.0	2.0	1.0	26.0	10.0	0.0	45.0	2.0	62.0	0.0	3.0	9.0	2.0	53.0	123.0	36.0	60.0	44.0	44.0	14.0	4.0	5.0
hsa-miR-340-5p	10:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	61.0	2.0	67.0	4.0	1.0	100.0	329.0	2.0	1.0	26.0	10.0	0.0	45.0	2.0	62.0	0.0	3.0	9.0	2.0	53.0	123.0	36.0	60.0	44.0	44.0	14.0	4.0	5.0
hsa-miR-340-5p	11:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	61.0	2.0	67.0	4.0	1.0	100.0	329.0	2.0	1.0	26.0	10.0	0.0	45.0	2.0	62.0	0.0	3.0	9.0	2.0	53.0	123.0	36.0	60.0	44.0	44.0	14.0	4.0	5.0
hsa-miR-340-5p	16:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	61.0	2.0	67.0	4.0	1.0	100.0	329.0	2.0	1.0	26.0	10.0	0.0	45.0	2.0	62.0	0.0	3.0	9.0	2.0	53.0	123.0	36.0	60.0	44.0	44.0	14.0	4.0	5.0
hsa-miR-340-5p	17:CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	61.0	2.0	67.0	4.0	1.0	100.0	329.0	2.0	1.0	26.0	10.0	0.0	45.0	2.0	62.0	0.0	3.0	9.0	2.0	53.0	123.0	36.0	60.0	44.0	44.0	14.0	4.0	5.0
hsa-miR-340-5p	17:CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	61.0	2.0	67.0	4.0	1.0	100.0	329.0	2.0	1.0	26.0	10.0	0.0	45.0	2.0	62.0	0.0	3.0	9.0	2.0	53.0	123.0	36.0	60.0	44.0	44.0	14.0	4.0	5.0
hsa-miR-340-5p	22:TA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	1.0	61.0	2.0	67.0	4.0	1.0	100.0	329.0	2.0	1.0	26.0	10.0	0.0	45.0	2.0	62.0	0.0	3.0	9.0	2.0	53.0	123.0	36.0	60.0	44.0	44.0	14.0	4.0	5.0
hsa-miR-340-5p	22:TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	61.0	2.0	67.0	4.0	1.0	100.0	329.0	2.0	1.0	26.0	10.0	0.0	45.0	2.0	62.0	0.0	3.0	9.0	2.0	53.0	123.0	36.0	60.0	44.0	44.0	14.0	4.0	5.0
hsa-miR-340-5p	21:TA,22:TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	61.0	2.0	67.0	4.0	1.0	100.0	329.0	2.0	1.0	26.0	10.0	0.0	45.0	2.0	62.0	0.0	3.0	9.0	2.0	53.0	123.0	36.0	60.0	44.0	44.0	14.0	4.0	5.0
hsa-miR-342-3p	PM	8.0	125.0	14.0	628.0	14.0	12.0	171.0	1679.0	15.0	8.0	40.0	28.0	4.0	443.0	11.0	101.0	3.0	14.0	62.0	2.0	535.0	219.0	319.0	565.0	251.0	441.0	93.0	9.0	26.0	8.0	129.0	14.0	631.0	14.0	12.0	173.0	1698.0	15.0	9.0	40.0	30.0	4.0	447.0	11.0	102.0	3.0	15.0	64.0	2.0	541.0	220.0	320.0	578.0	252.0	444.0	95.0	9.0	26.0
hsa-miR-342-3p	5:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	129.0	14.0	631.0	14.0	12.0	173.0	1698.0	15.0	9.0	40.0	30.0	4.0	447.0	11.0	102.0	3.0	15.0	64.0	2.0	541.0	220.0	320.0	578.0	252.0	444.0	95.0	9.0	26.0
